transaction_id,transaction_date,timestamp,amount,currency,payment_method,is_credit,merchant,clean_description,category,hour_of_day,day_of_week,is_weekend,is_night,is_amount_anomaly,is_frequency_anomaly,is_merchant_anomaly
TXN_202406_000344,2025-04-17,2025-04-17 22:37:21,59.42,EUR,CONTACTLESS,False,the home store,direct the home store es,Shopping,22,3,False,False,False,False,False
TXN_202406_000345,2025-04-20,2025-04-20 06:50:11,24.17,EUR,CARD,False,the outlet co,dublin the outlet co order,Bills,6,6,True,False,False,False,True
TXN_202406_000346,2025-04-25,2025-04-25 08:25:42,58.97,EUR,ONLINE,False,taco bell,bill taco bell berlin,Food,8,4,False,False,False,False,False
TXN_202406_000347,2025-04-21,2025-04-21 21:26:58,301.9,EUR,ONLINE,True,south market ltd,south market ltd pur bill web,Shopping,21,0,False,False,False,False,True
TXN_202406_000348,2025-04-15,2025-04-15 06:06:29,80.24,EUR,CONTACTLESS,False,lyft,lyft paris,Transport,6,1,False,False,False,False,False
TXN_202406_000349,2025-04-09,2025-04-09 00:56:49,411.23,EUR,CONTACTLESS,False,penneys,penneys in store dd topup galway,Shopping,0,2,False,True,False,False,False
TXN_202406_000350,2025-04-30,2025-04-30 00:12:23,156.54,EUR,CARD,False,car insurance,trip cork merchant car insurance,Bills,0,2,False,True,False,False,False
TXN_202406_000351,2025-04-01,2025-04-01 21:10:14,116.22,EUR,CARD,False,metro bus,metro bus bill ie merchant merchant txn,Transport,21,1,False,False,False,False,False
TXN_202406_000352,2025-04-02,2025-04-02 18:57:46,41.19,EUR,CONTACTLESS,False,mri scan,mriscan direct,Healthcare,18,2,False,False,False,False,False
TXN_202406_000353,2025-04-20,2025-04-20 13:15:13,68.83,EUR,CARD,False,uber,uber topup madrid,Transport,13,6,True,False,False,False,False
TXN_202406_000354,2025-04-23,2025-04-23 16:31:55,316.79,EUR,CARD,False,south bakery inc,es south bakery inc cork web,Shopping,16,2,False,False,False,False,True
TXN_202406_000355,2025-04-19,2025-04-19 08:47:38,236.5,EUR,ONLINE,False,course payment,de course topup,Other,8,5,True,False,False,False,False
TXN_202406_000356,2025-04-25,2025-04-25 14:14:07,55.48,EUR,TRANSFER,False,internet provider,direct mobile internetprovider order cork ie,Bills,14,4,False,False,False,False,False
TXN_202406_000357,2025-04-12,2025-04-12 19:50:27,134.52,EUR,TRANSFER,False,gas networks,web gas networks delivery uk,Bills,19,5,True,False,False,False,False
TXN_202406_000358,2025-04-19,2025-04-19 08:02:04,43.42,EUR,CONTACTLESS,False,tesco,tesco settlement commission,Shopping,8,5,True,False,False,False,True
TXN_202406_000359,2025-04-07,2025-04-07 07:23:11,29.12,EUR,TRANSFER,False,grocery deli,mobile grocery deli es mobile mobile,Food,7,0,False,False,False,False,False
TXN_202406_000360,2025-04-03,2025-04-03 03:22:34,55.37,EUR,TRANSFER,False,coffee roasters,merchant ie london mobile coffee roasters,Food,3,3,False,True,False,False,False
TXN_202406_000361,2025-04-20,2025-04-20 05:54:50,125.06,EUR,CARD,False,service charge,transfer servicecharge madrid ynhfkug,Bills,5,6,True,True,False,False,False
TXN_202406_000362,2025-04-24,2025-04-24 15:30:58,711.02,EUR,CARD,False,fintech topup,fintech topup madrid ie,Other,15,3,False,False,False,False,False
TXN_202406_000363,2025-04-18,2025-04-18 22:12:26,104.54,EUR,ONLINE,False,bolt,ie bolt madrid de,Transport,22,4,False,False,False,True,False
TXN_202406_000364,2025-04-30,2025-04-30 08:02:39,260.6,EUR,CARD,False,tv license,tv license madrid complete,Bills,8,2,False,False,False,False,False
TXN_202406_000365,2025-04-02,2025-04-02 03:31:08,33.66,EUR,CARD,False,dominos,dominos bill london settlement ie,Food,3,2,False,True,False,False,False
TXN_202406_000366,2025-04-10,2025-04-10 07:44:51,3.23,EUR,ONLINE,False,patreon,patreon limerick booking,Entertainment,7,3,False,False,False,False,True
TXN_202406_000367,2025-04-09,2025-04-09 14:25:54,177.38,EUR,ONLINE,True,dunnes stores,dunnesstores settlement,Shopping,14,2,False,False,False,False,False
TXN_202406_000368,2025-04-07,2025-04-07 13:57:07,365.06,EUR,ONLINE,True,walgreens,mobile walgreens,Healthcare,13,0,False,False,False,False,False
TXN_202406_000369,2025-04-12,2025-04-12 12:27:53,50.55,EUR,ONLINE,False,green market co,galway irl standing order kiosk standing order booking green market co,Entertainment,12,5,True,False,False,False,True
TXN_202406_000370,2025-04-26,2025-04-26 04:14:57,667.96,EUR,TRANSFER,False,bank fee,bank fr,Other,4,5,True,True,False,False,False
TXN_202406_000371,2025-04-07,2025-04-07 15:27:57,8.57,EUR,ONLINE,True,nike,fr nike,Shopping,15,0,False,False,False,False,False
TXN_202406_000372,2025-04-21,2025-04-21 05:44:23,370.38,EUR,CONTACTLESS,False,utility payment,direct utility galway de,Bills,5,0,False,True,True,False,False
TXN_202406_000373,2025-04-17,2025-04-17 01:49:53,66.71,EUR,CONTACTLESS,False,local store,us limerick local store,Shopping,1,3,False,True,False,False,False
TXN_202406_000374,2025-04-10,2025-04-10 06:16:57,210.13,EUR,CONTACTLESS,False,bank fee,bank,Other,6,3,False,False,False,False,False
TXN_202406_000375,2025-04-25,2025-04-25 15:58:22,92.82,EUR,TRANSFER,False,dart,dart delivery cork irl irl dart delivery cork,Transport,15,4,False,False,False,False,False
TXN_202406_000376,2025-04-26,2025-04-26 06:34:18,341.39,EUR,TRANSFER,False,tv license,standing order tv license nl,Bills,6,5,True,False,False,False,False
TXN_202406_000377,2025-04-22,2025-04-22 17:40:19,76.08,EUR,CONTACTLESS,True,m toll,kiosk toll topup complete complete complete kiosk,Transport,17,1,False,False,False,False,False
TXN_202406_000378,2025-04-02,2025-04-02 17:07:54,42.05,EUR,TRANSFER,False,city taxi,madrid merchant madrid pur city taxi city taxi,Transport,17,2,False,False,False,False,True
TXN_202406_000379,2025-04-26,2025-04-26 09:30:02,23.56,EUR,TRANSFER,False,brunch house,brunch house,Food,9,5,True,False,False,False,False
TXN_202406_000380,2025-04-23,2025-04-23 14:20:11,461.85,EUR,CONTACTLESS,False,online shop,shop de,Shopping,14,2,False,False,False,False,False
TXN_202406_000381,2025-04-27,2025-04-27 16:54:51,144.91,EUR,CARD,False,mobile bill,mobile bill dublin fr dublin,Bills,16,6,True,False,False,False,False
TXN_202406_000382,2025-04-24,2025-04-24 02:01:12,251.17,EUR,CARD,False,south diner plc,south diner plc nl,Shopping,2,3,False,True,False,False,True
TXN_202406_000383,2025-04-15,2025-04-15 01:40:09,143.41,EUR,ONLINE,False,broadband bill,broadband bill booking,Bills,1,1,False,True,False,False,False
TXN_202406_000384,2025-04-04,2025-04-04 04:59:49,3.69,EUR,TRANSFER,False,shake shack,shake shack limerick commission nhdaugmy,Food,4,4,False,True,False,False,False
TXN_202406_000385,2025-04-01,2025-04-01 00:00:59,419.26,EUR,ONLINE,False,amazon,limerick amazon irl,Shopping,0,1,False,True,False,False,False
TXN_202406_000386,2025-04-14,2025-04-14 23:38:38,5.13,EUR,CARD,False,decathlon,decathlon order,Shopping,23,0,False,False,False,False,False
TXN_202406_000387,2025-04-22,2025-04-22 20:35:55,35.86,EUR,CONTACTLESS,False,pret a manger,so pret manger paris kiosk,Food,20,1,False,False,False,False,False
TXN_202406_000388,2025-04-03,2025-04-03 11:47:18,109.82,EUR,ONLINE,False,broadband bill,es berlin standing order broadband bill,Bills,11,3,False,False,False,False,False
TXN_202406_000389,2025-04-05,2025-04-05 21:15:52,53.21,EUR,CONTACTLESS,False,mortgage payment,mortgagepayment es ie ie,Bills,21,5,True,False,False,False,False
TXN_202406_000390,2025-04-20,2025-04-20 00:17:16,49.69,EUR,ONLINE,False,online shop,shop limerick irl txn irl,Shopping,0,6,True,True,False,False,False
TXN_202406_000391,2025-04-10,2025-04-10 21:55:11,49.75,EUR,ONLINE,False,coffee roasters,us direct coffee roasters,Food,21,3,False,False,False,False,False
TXN_202406_000392,2025-04-03,2025-04-03 14:38:07,321.16,EUR,CONTACTLESS,False,govt service,govt service trip dublin standing order kiosk,Other,14,3,False,False,False,False,False
TXN_202406_000393,2025-04-01,2025-04-01 10:19:59,428.72,EUR,CONTACTLESS,False,adidas,adidas txn standing order,Shopping,10,1,False,False,False,False,False
TXN_202406_000394,2025-04-28,2025-04-28 07:15:24,89.5,EUR,ONLINE,False,atm withdrawal,so atm withdrawal web,Other,7,0,False,False,False,False,False
TXN_202406_000395,2025-04-07,2025-04-07 23:03:26,224.39,EUR,CARD,False,insurance premium,insurance premium trip,Bills,23,0,False,False,False,False,False
TXN_202406_000396,2025-04-13,2025-04-13 17:25:10,68.67,EUR,CONTACTLESS,False,north electrics group,standing order mobile north electrics group berlin commission berlin,Transport,17,6,True,False,False,False,True
TXN_202406_000397,2025-04-30,2025-04-30 07:41:28,411.2,EUR,CARD,False,west cafe ireland,us west cafe ireland,Healthcare,7,2,False,False,False,False,True
TXN_202406_000398,2025-04-16,2025-04-16 18:27:06,34.71,EUR,CONTACTLESS,False,transit topup,standing order transit topup booking commission,Transport,18,2,False,False,False,True,False
TXN_202406_000399,2025-04-16,2025-04-16 07:27:47,608.6,EUR,TRANSFER,False,interest charge,interest charge bill irl,Other,7,2,False,False,False,True,False
TXN_202406_000400,2025-04-04,2025-04-04 22:25:31,314.71,EUR,CONTACTLESS,True,gym membership,mobile gym membership order,Bills,22,4,False,False,False,False,False
TXN_202406_000401,2025-04-21,2025-04-21 18:32:44,179.51,EUR,TRANSFER,False,amazon,amazon nl irl,Shopping,18,0,False,False,False,False,False
TXN_202406_000402,2025-04-24,2025-04-24 03:55:10,49.5,EUR,CARD,False,scooter rental,pur scooter rental order,Transport,3,3,False,True,True,False,False
TXN_202406_000403,2025-04-20,2025-04-20 23:07:31,3.36,EUR,ONLINE,False,food truck,food truck,Food,23,6,True,False,False,False,False
TXN_202406_000404,2025-04-07,2025-04-07 09:34:50,145.37,EUR,CONTACTLESS,False,harvey norman,harvey norman settlement,Shopping,9,0,False,False,False,False,False
TXN_202406_000405,2025-04-08,2025-04-08 08:38:31,669.78,EUR,CONTACTLESS,False,bank fee,so bankfee,Other,8,1,False,False,False,False,False
TXN_202406_000406,2025-04-14,2025-04-14 17:31:38,7.15,EUR,TRANSFER,False,mcdonalds,so mcdonalds paris,Food,17,0,False,False,False,False,False
TXN_202406_000407,2025-04-28,2025-04-28 01:52:57,14.71,EUR,CONTACTLESS,True,bookshop,bookshop trip berlin,Shopping,1,0,False,True,False,False,False
TXN_202406_000408,2025-04-30,2025-04-30 08:42:49,250.26,EUR,TRANSFER,False,fintech topup,direct fintech topup order,Other,8,2,False,False,False,False,False
TXN_202406_000409,2025-04-27,2025-04-27 03:15:22,3.73,EUR,TRANSFER,False,juice bar,us limerick juicebar,Food,3,6,True,True,False,True,False
TXN_202406_000410,2025-04-01,2025-04-01 20:09:13,55.17,EUR,CONTACTLESS,False,mobile bill,irl commission app mobile bill berlin delivery irl txn,Bills,20,1,False,False,False,False,False
TXN_202406_000411,2025-04-20,2025-04-20 15:42:05,91.22,EUR,TRANSFER,False,patreon,patreon complete txn,Entertainment,15,6,True,False,True,False,False
TXN_202406_000412,2025-04-07,2025-04-07 15:02:45,115.41,EUR,ONLINE,False,loan payment,loan txn,Other,15,0,False,False,False,False,False
TXN_202406_000413,2025-04-16,2025-04-16 20:30:45,3.3,EUR,CONTACTLESS,False,m toll,app toll txn,Transport,20,2,False,False,False,False,False
TXN_202406_000414,2025-04-09,2025-04-09 15:47:31,62.06,EUR,CARD,False,global travel plc,global travel plc london,Transport,15,2,False,False,False,False,True
TXN_202406_000415,2025-04-22,2025-04-22 21:53:58,622.17,EUR,ONLINE,False,payment adjustment,pur complete merchant adjustment,Other,21,1,False,False,False,False,False
TXN_202406_000416,2025-04-10,2025-04-10 07:15:43,107.1,EUR,CONTACTLESS,False,stationery mart,stationery mart berlin us merchant ttdoiqd,Shopping,7,3,False,False,False,False,False
TXN_202406_000417,2025-04-29,2025-04-29 08:07:54,234.36,EUR,CARD,False,argos,paris kiosk argos dublin settlement,Shopping,8,1,False,False,False,False,True
TXN_202406_000418,2025-04-29,2025-04-29 05:59:26,47.7,EUR,TRANSFER,False,cvs pharmacy,cvs pharmacy,Healthcare,5,1,False,True,False,False,True
TXN_202406_000419,2025-04-16,2025-04-16 20:58:37,544.74,EUR,ONLINE,False,payment adjustment,adjustment commission es,Other,20,2,False,False,False,False,False
TXN_202406_000420,2025-04-06,2025-04-06 10:44:20,86.68,EUR,ONLINE,False,metro electrics eu,metro electrics eu dublin app order,Transport,10,6,True,False,False,False,True
TXN_202406_000421,2025-04-09,2025-04-09 01:14:20,129.44,EUR,ONLINE,False,subway,subway cork cork,Food,1,2,False,True,True,False,False
TXN_202406_000422,2025-04-30,2025-04-30 13:38:53,627.68,EUR,CARD,True,university fees,university fees wysaghw,Other,13,2,False,False,False,False,False
TXN_202406_000423,2025-04-12,2025-04-12 00:09:43,1428.19,EUR,CARD,False,harvey norman,txn mobile direct ie harvey norman madrid,Shopping,0,5,True,True,True,False,False
TXN_202406_000424,2025-04-05,2025-04-05 08:06:18,26.45,EUR,CARD,False,grocery deli,bill madrid grocery deli in store,Food,8,5,True,False,False,True,False
TXN_202406_000425,2025-04-02,2025-04-02 08:52:20,331.84,EUR,CARD,False,boots,boots uk,Healthcare,8,2,False,False,False,False,False
TXN_202406_000426,2025-04-20,2025-04-20 18:19:25,392.23,EUR,ONLINE,False,the home store,the home store trip,Shopping,18,6,True,False,False,False,False
TXN_202406_000427,2025-04-15,2025-04-15 05:27:29,338.13,EUR,TRANSFER,False,rent payment,rent london de london,Bills,5,1,False,True,False,False,False
TXN_202406_000428,2025-04-02,2025-04-02 19:01:17,70.93,EUR,CONTACTLESS,False,foreign exchange,foreignexchange bill berlin berlin,Other,19,2,False,False,False,False,False
TXN_202406_000429,2025-04-29,2025-04-29 02:46:28,519.89,EUR,CONTACTLESS,False,wise transfer,berlin us wise transfer wise transfer topup,Other,2,1,False,True,False,False,False
TXN_202406_000430,2025-04-05,2025-04-05 03:38:33,120.91,EUR,CONTACTLESS,True,pharmacy plus,de dd topup kiosk pharmacy plus,Healthcare,3,5,True,True,False,False,False
TXN_202406_000431,2025-04-08,2025-04-08 18:31:54,34.05,EUR,CARD,False,bakery house,bakery house ie,Food,18,1,False,False,False,False,True
TXN_202406_000432,2025-04-22,2025-04-22 01:45:21,488.58,EUR,TRANSFER,False,uniqlo,fr london topup uniqlo,Shopping,1,1,False,True,False,False,False
TXN_202406_000433,2025-04-15,2025-04-15 11:23:27,37.92,EUR,CARD,False,tk maxx,tk maxx delivery galway irl txn,Shopping,11,1,False,False,False,False,False
TXN_202406_000434,2025-04-01,2025-04-01 08:22:19,4.87,EUR,TRANSFER,True,bakery house,bakery house in store settlement paris delivery transfer,Food,8,1,False,False,False,False,False
TXN_202406_000435,2025-04-15,2025-04-15 21:59:24,241.39,EUR,CONTACTLESS,False,wise transfer,de trip direct direct wisetransfer,Other,21,1,False,False,False,False,False
TXN_202406_000436,2025-04-03,2025-04-03 05:12:27,282.64,EUR,CONTACTLESS,False,decathlon,kiosk es dublin decathlon,Shopping,5,3,False,True,False,False,False
TXN_202406_000437,2025-04-26,2025-04-26 09:56:52,84.1,EUR,CARD,False,west market co,settlement booking west market co merchant,Entertainment,9,5,True,False,True,True,True
TXN_202406_000438,2025-04-27,2025-04-27 04:36:16,357.78,EUR,TRANSFER,False,odeon cinema,odeon cinema,Entertainment,4,6,True,True,True,False,False
TXN_202406_000439,2025-04-14,2025-04-14 20:28:16,83.46,EUR,ONLINE,False,city hospital,so commission paris city hospital so,Healthcare,20,0,False,False,False,False,True
TXN_202406_000440,2025-04-05,2025-04-05 04:20:44,381.08,EUR,CARD,False,apple store,pur apple store berlin vlomkxro,Shopping,4,5,True,True,False,False,True
TXN_202406_000441,2025-04-02,2025-04-02 03:34:05,35.7,EUR,CONTACTLESS,False,north market group,cork delivery delivery north market group irl commission,Entertainment,3,2,False,True,True,False,True
TXN_202406_000442,2025-04-26,2025-04-26 17:56:32,53.35,EUR,CARD,False,wendys,wendys bill galway uk,Food,17,5,True,False,False,False,False
TXN_202406_000443,2025-04-12,2025-04-12 00:24:50,259.13,EUR,ONLINE,False,electric ireland,electric ireland uk,Bills,0,5,True,True,False,False,False
TXN_202406_000444,2025-04-07,2025-04-07 01:00:40,116.04,EUR,TRANSFER,False,new travel co,transfer newtravelco booking limerick irl irl,Transport,1,0,False,True,False,False,True
TXN_202406_000445,2025-04-24,2025-04-24 06:31:54,24.53,EUR,TRANSFER,False,five guys,mobile five guys trip txn txn,Food,6,3,False,False,False,False,True
TXN_202406_000446,2025-04-15,2025-04-15 05:10:11,471.34,EUR,CARD,False,ikea,dublin nl booking dd ikea txn,Shopping,5,1,False,True,False,False,False
TXN_202406_000447,2025-04-12,2025-04-12 13:16:55,145.19,EUR,CARD,False,amazon,amazon,Shopping,13,5,True,False,False,False,False
TXN_202406_000448,2025-04-11,2025-04-11 08:36:04,162.77,EUR,CONTACTLESS,False,gp consult,mobile gp consult bill ie,Healthcare,8,4,False,False,False,True,False
TXN_202406_000449,2025-04-10,2025-04-10 11:08:02,387.44,EUR,CARD,False,stationery mart,stationery mart paris uk,Shopping,11,3,False,False,False,False,False
TXN_202406_000450,2025-04-07,2025-04-07 12:12:41,156.45,EUR,TRANSFER,False,medical clinic,medical clinic madrid dublin,Healthcare,12,0,False,False,False,False,False
TXN_202406_000451,2025-04-20,2025-04-20 13:44:14,641.34,EUR,CARD,False,south electrics group,dublin south electrics group,Bills,13,6,True,False,True,False,True
TXN_202406_000452,2025-04-25,2025-04-25 01:25:15,38.24,EUR,ONLINE,False,ticketmaster,ticketmaster commission,Entertainment,1,4,False,True,False,False,False
TXN_202406_000453,2025-04-06,2025-04-06 21:17:38,693.35,EUR,TRANSFER,False,payment adjustment,galway web complete paymentadjustment trip,Other,21,6,True,False,False,False,False
TXN_202406_000454,2025-04-16,2025-04-16 13:15:01,652.21,EUR,CARD,False,cash withdrawal,cashwithdrawal topup cashwithdrawal,Other,13,2,False,False,False,False,False
TXN_202406_000455,2025-04-21,2025-04-21 11:25:16,3.06,EUR,CARD,False,bakery house,trip bakery house london,Food,11,0,False,False,False,False,False
TXN_202406_000456,2025-04-11,2025-04-11 19:09:44,307.09,EUR,TRANSFER,False,cash withdrawal,cash withdrawal,Other,19,4,False,False,False,False,False
TXN_202406_000457,2025-04-25,2025-04-25 05:59:50,136.98,EUR,ONLINE,False,insurance premium,direct insurance premium fr,Bills,5,4,False,True,False,False,False
TXN_202406_000458,2025-04-01,2025-04-01 10:55:47,231.68,EUR,CONTACTLESS,False,water charges,water charges ie ie berlin,Bills,10,1,False,False,False,False,False
TXN_202406_000459,2025-04-30,2025-04-30 15:58:04,752.24,EUR,CONTACTLESS,False,bank fee,bank bill madrid nl nl,Other,15,2,False,False,False,False,False
TXN_202406_000460,2025-04-02,2025-04-02 18:32:15,45.64,EUR,CONTACTLESS,False,nandos,nando's txn topup dd,Food,18,2,False,False,False,False,False
TXN_202406_000461,2025-04-04,2025-04-04 03:40:43,20.99,EUR,ONLINE,False,dominos,mobile dominos galway,Food,3,4,False,True,False,False,False
TXN_202406_000462,2025-04-17,2025-04-17 15:24:59,219.57,EUR,TRANSFER,False,ikea,transfer ikea nl nl,Shopping,15,3,False,False,False,False,False
TXN_202406_000463,2025-04-16,2025-04-16 20:49:04,281.01,EUR,CARD,False,payment adjustment,adjustment merchant,Other,20,2,False,False,False,False,False
TXN_202406_000464,2025-04-04,2025-04-04 23:13:13,248.33,EUR,CONTACTLESS,False,the home store,nl the home store direct trip,Shopping,23,4,False,False,False,False,False
TXN_202406_000465,2025-04-14,2025-04-14 01:15:59,392.91,EUR,TRANSFER,True,boots retail,boots retail de,Shopping,1,0,False,True,False,False,True
TXN_202406_000466,2025-04-14,2025-04-14 01:02:04,77.55,EUR,CARD,False,esso,app esso,Transport,1,0,False,True,False,False,False
TXN_202406_000467,2025-04-11,2025-04-11 01:33:11,263.76,EUR,TRANSFER,False,vodafone,direct cork es vodafone,Bills,1,4,False,True,True,False,False
TXN_202406_000468,2025-04-10,2025-04-10 05:49:48,736.89,EUR,TRANSFER,False,the diner group,the diner group merchant,Other,5,3,False,True,False,False,True
TXN_202406_000469,2025-04-15,2025-04-15 06:29:40,745.29,EUR,CONTACTLESS,False,eir,eir booking fr,Bills,6,1,False,False,True,False,False
TXN_202406_000470,2025-04-09,2025-04-09 18:44:09,81.59,EUR,CARD,True,gas bill,gas bill order es kiosk,Bills,18,2,False,False,False,False,False
TXN_202406_000471,2025-04-09,2025-04-09 13:27:53,30.52,EUR,CARD,False,cinema world,transfer cinema world order galway es ie,Entertainment,13,2,False,False,False,False,False
TXN_202406_000472,2025-04-19,2025-04-19 18:53:53,17.27,EUR,TRANSFER,False,playstation,app playstation irl orlewuhdr app,Entertainment,18,5,True,False,False,False,True
TXN_202406_000473,2025-04-08,2025-04-08 21:31:24,24.18,EUR,ONLINE,False,west pharmacy co,pur app westpharmacyco uk westpharmacyco,Food,21,1,False,False,False,False,True
TXN_202406_000474,2025-04-03,2025-04-03 14:14:52,51.38,EUR,TRANSFER,False,burger king,so burger king bill commission xsgaufpgwn xsgaufpgwn,Food,14,3,False,False,False,False,False
TXN_202406_000475,2025-04-09,2025-04-09 04:08:58,262.8,EUR,CARD,False,tv license,mobile tv license,Bills,4,2,False,True,False,False,False
TXN_202406_000476,2025-04-05,2025-04-05 06:17:55,117.71,EUR,CONTACTLESS,False,asos,paris asos,Shopping,6,5,True,False,False,False,False
TXN_202406_000477,2025-04-12,2025-04-12 10:00:59,84.86,EUR,CARD,False,apple store,fr berlin apple store,Shopping,10,5,True,False,False,False,False
TXN_202406_000478,2025-04-29,2025-04-29 09:56:49,63.76,EUR,TRANSFER,False,urban electrics ltd,urban electrics ltd limerick,Transport,9,1,False,False,False,False,True
TXN_202406_000479,2025-04-27,2025-04-27 04:39:05,66.57,EUR,CARD,False,nike,nike,Shopping,4,6,True,True,False,False,False
TXN_202406_000480,2025-04-21,2025-04-21 17:12:09,956.43,EUR,CARD,True,asos,direct app asos uk commission,Shopping,17,0,False,False,False,False,False
TXN_202406_000481,2025-04-16,2025-04-16 21:58:55,75.17,EUR,TRANSFER,False,arcade,txn app arcade cork,Entertainment,21,2,False,False,False,False,True
TXN_202406_000482,2025-04-06,2025-04-06 14:51:10,424.64,EUR,CONTACTLESS,False,ikea,ikea us,Shopping,14,6,True,False,False,False,False
TXN_202406_000483,2025-04-12,2025-04-12 12:04:12,176.21,EUR,CARD,False,card verification,verification topup,Other,12,5,True,False,False,False,False
TXN_202406_000484,2025-04-23,2025-04-23 11:33:41,596.46,EUR,CARD,False,cash withdrawal,cash withdrawal topup cork es settlement cash withdrawal settlement,Other,11,2,False,False,False,False,False
TXN_202406_000485,2025-04-21,2025-04-21 17:31:44,117.46,EUR,CARD,False,electric ireland,electricireland london ie,Bills,17,0,False,False,False,False,False
TXN_202406_000486,2025-04-11,2025-04-11 11:55:50,371.5,EUR,CARD,False,atm withdrawal,atm withdrawal uk in store trip,Other,11,4,False,False,False,False,False
TXN_202406_000487,2025-04-01,2025-04-01 06:52:08,61.84,EUR,CARD,True,epic games,app epic games booking epic games epic games,Entertainment,6,1,False,False,False,False,False
TXN_202406_000488,2025-04-03,2025-04-03 09:21:53,73.31,EUR,ONLINE,False,uniqlo,dd uniqlo madrid irl,Shopping,9,3,False,False,False,False,False
TXN_202406_000489,2025-04-05,2025-04-05 20:32:06,641.48,EUR,CARD,False,the diner services,merchant limerick merchant the diner services order,Other,20,5,True,False,False,True,True
TXN_202406_000490,2025-04-10,2025-04-10 01:27:09,187.45,EUR,ONLINE,True,penneys,direct penneys berlin,Shopping,1,3,False,True,False,False,False
TXN_202406_000491,2025-04-28,2025-04-28 19:08:32,44.74,EUR,CONTACTLESS,False,bakery house,standing order bakery house booking ie irl,Food,19,0,False,False,False,False,False
TXN_202406_000492,2025-04-13,2025-04-13 07:57:43,302.01,EUR,CONTACTLESS,False,new clinic ltd,dublin new clinic ltd us cork,Bills,7,6,True,False,False,False,True
TXN_202406_000493,2025-04-09,2025-04-09 12:37:24,33.21,EUR,TRANSFER,True,juice bar,irl juicebar galway topup so,Food,12,2,False,False,False,False,False
TXN_202406_000494,2025-04-09,2025-04-09 14:59:00,763.99,EUR,ONLINE,False,chargeback,paris chargeback pur,Other,14,2,False,False,False,False,False
TXN_202406_000495,2025-04-09,2025-04-09 14:50:02,76.51,EUR,CARD,False,the pharmacy ireland,the pharmacy ireland trip commission,Food,14,2,False,False,True,False,True
TXN_202406_000496,2025-04-29,2025-04-29 16:27:07,11.49,EUR,CONTACTLESS,False,odeon cinema,dublin standing order standing order odeon cinema mobile,Entertainment,16,1,False,False,False,False,False
TXN_202406_000497,2025-04-21,2025-04-21 09:35:08,3.49,EUR,CONTACTLESS,True,nandos,app nando's limerick,Food,9,0,False,False,False,False,False
TXN_202406_000498,2025-04-16,2025-04-16 15:13:59,59.43,EUR,TRANSFER,False,broadband bill,broadband bill commission in store,Bills,15,2,False,False,False,False,False
TXN_202406_000499,2025-04-25,2025-04-25 05:26:14,96.59,EUR,ONLINE,False,broadband bill,broadband bill booking berlin gkehjo,Bills,5,4,False,True,False,False,False
TXN_202406_000500,2025-04-25,2025-04-25 06:32:55,186.58,EUR,ONLINE,False,eir,eir dqqxiuj irl dublin,Bills,6,4,False,False,False,False,False
